node_id;x;y;z;v_x;v_y;v_z;disp_x;disp_y;disp_z;T;stress_mean;strain_plast;stress_eff;stress_flow;strain_rate;surface_dist;contact_dist;strain_vol;structHardness;structTensile;structHeat;structVolume;structt85;structInstTRate;volume;Sub.stress_xx;Sub.stress_yy;Sub.stress_zz;Sub.stress_xy;Sub.stress_yz;Sub.stress_zx;stress_1;stress_2;stress_3;strain_elast;Sub.Strain_eff;Sub._strain_xx;Sub._strain_yy;Sub._strain_zz;Sub._strain_xy;Sub._strain_yz;Sub._strain_zx;Sub.strain_xx;Sub.strain_yy;Sub.strain_zz;Sub.strain_xy;Sub.strain_yz;Sub.strain_zx;Sub.strain_1;Sub.strain_1_x;Sub.strain_1_y;Sub.strain_1_z;Sub.strain_2;Sub.strain_2_x;Sub.strain_2_y;Sub.strain_2_z;Sub.strain_3;Sub.strain_3_x;Sub.strain_3_y;Sub.strain_3_z;Sub.strain_vol;Sub._temper_vol;Sub.stress_xx;Sub.stress_yy;Sub.stress_zz;Sub.stress_xy;Sub.stress_yz;Sub.stress_zx;Sub.stress_1;Sub.stress_1_x;Sub.stress_1_y;Sub.stress_1_z;Sub.stress_2;Sub.stress_2_x;Sub.stress_2_y;Sub.stress_2_z;Sub.stress_3;Sub.stress_3_x;Sub.stress_3_y;Sub.stress_3_z
137;0.371232;-0.00261732;-0.491511;-1.07309e-08;6.7436e-10;1.09894e-08;-0.00103808;0.00012531;0.00108297;39.187;-2.73456e+08;0.609962;4.02559e+08;1.8931e+09;0;0;1e+30;-0.0971698;428.494;1.33547e+09;109705;2.12682;3546.11;0.00530825;8.93298e-05;-1.42286e+08;-4.65276e+08;-2.12806e+08;-1.58683e+07;2.16729e+07;-1.56388e+08;-1.57369e+07;-3.3748e+08;-4.67151e+08;0.128304;0.0873736;-0.0340319;0.078873;-0.0448411;0.00557768;-0.0639598;-0.000875996;-0.0664219;0.0464831;-0.077231;0.00557768;-0.0639598;-0.000875996;0.0543264;0.00126543;0.0527738;-0.0128328;-0.0664845;-0.0664611;0.00130673;-0.00117985;-0.0850117;0.00107083;-0.0201093;-0.0825921;-0.0971698;-0.116586;-1.42286e+08;-4.65276e+08;-2.12806e+08;-1.58683e+07;2.16729e+07;-1.56388e+08;-1.57369e+07;-1.22579e+07;906474;9.82715e+06;-3.3748e+08;-2.11606e+08;-1.82031e+07;-2.62268e+08;-4.67151e+08;-5.17687e+06;-4.65694e+08;3.64991e+07
138;0.0800605;0.0197829;-0.492955;1.06391e-08;3.41632e-10;9.66909e-09;0.00102924;-3.12616e-05;0.00108737;39.1428;-2.96951e+08;0.67747;4.19122e+08;1.90923e+09;0;0;1e+30;-0.122357;428.495;1.33547e+09;109698;2.12677;3543.28;0.0052961;5.82507e-05;-1.85696e+08;-4.97541e+08;-2.07617e+08;-1.09434e+07;-1.80229e+07;1.66771e+08;-2.86463e+07;-3.63548e+08;-4.98659e+08;0.133582;0.0715837;-0.0309293;0.0685012;-0.0375719;0.0222923;-0.0156801;0.0225501;-0.0717149;0.0277156;-0.0783575;0.0222923;-0.0156801;0.0225501;0.0293536;0.00301248;0.0291427;-0.00180589;-0.063464;-0.0498541;0.00272575;-0.0391768;-0.0882463;0.0538505;-0.00985544;-0.0692127;-0.122357;-0.141633;-1.85696e+08;-4.97541e+08;-2.07617e+08;-1.09434e+07;-1.80229e+07;1.6677e+08;-2.86464e+07;-2.08758e+07;1.23972e+06;-1.95776e+07;-3.63548e+08;2.48952e+08;1.5244e+07;-2.64495e+08;-4.98659e+08;-1.4105e+06;-4.97753e+08;-3.00153e+07
139;0.079968;0.041424;-0.489468;1.07256e-08;-1.17643e-09;9.4356e-09;0.00103753;-0.000185002;0.00105753;39.1911;-2.49524e+08;0.670901;4.36753e+08;1.90662e+09;0;0;1e+30;-0.121026;428.495;1.33547e+09;109702;2.12681;3541.06;0.00530919;7.83473e-05;-1.25957e+08;-4.47923e+08;-1.74693e+08;-1.52427e+07;-4.40977e+07;1.76896e+08;3.16667e+07;-3.24674e+08;-4.55566e+08;0.139202;0.0797239;-0.0325736;0.0775654;-0.0449918;0.0160012;0.00309484;0.0244686;-0.0729156;0.0372235;-0.0853337;0.0160012;0.00309484;0.0244686;0.0378499;0.002809;0.037738;0.000753043;-0.0659671;-0.0557943;0.0048486;-0.034859;-0.0929086;0.0490864;-0.00208018;-0.0788555;-0.121026;-0.140585;-1.25957e+08;-4.47923e+08;-1.74693e+08;-1.52426e+07;-4.40977e+07;1.76896e+08;3.16666e+07;2.36723e+07;-2.6707e+06;2.08631e+07;-3.24674e+08;2.14875e+08;5.8002e+07;-2.36384e+08;-4.55566e+08;2.56462e+07;-4.46588e+08;-8.62676e+07
140;0.0801568;0.0669495;-0.483887;1.0806e-08;-2.97046e-09;9.06115e-09;0.00103785;-0.000373777;0.00101139;39.1882;-2.7981e+08;0.702196;5.23037e+08;1.90667e+09;0;0;1e+30;-0.122507;428.496;1.33547e+09;109697;2.12677;3537.24;0.00530816;4.70462e-05;-6.94861e+07;-4.94115e+08;-2.75829e+08;-5.66018e+07;-9.92922e+07;1.81762e+08;5.44154e+07;-3.60844e+08;-5.33001e+08;0.166703;0.0926155;-0.0386615;0.0869598;-0.0482983;-0.00784657;0.051658;0.0149631;-0.0794972;0.046124;-0.089134;-0.00784657;0.051658;0.0149631;0.0509367;-0.000979887;0.0500922;0.00918465;-0.0759241;-0.0692535;0.00429657;-0.0308216;-0.0975197;0.0399271;0.0168009;-0.0873708;-0.122507;-0.141885;-6.94862e+07;-4.94115e+08;-2.75829e+08;-5.66017e+07;-9.92923e+07;1.81762e+08;5.44154e+07;4.5599e+07;-9.78052e+06;2.80377e+07;-3.60844e+08;1.96451e+08;1.22711e+08;-2.7669e+08;-5.33001e+08;1.99342e+07;-4.91994e+08;-2.04044e+08
141;0.0800138;0.0880926;-0.475916;1.08852e-08;-4.45554e-09;8.51171e-09;0.00102818;-0.000529886;0.000955572;39.1882;-2.60247e+08;0.666561;5.55649e+08;1.90155e+09;0;0;1e+30;-0.121472;428.496;1.33547e+09;109696;2.12673;3537.27;0.00530818;5.1255e-05;-3.921e+07;-4.53114e+08;-2.88418e+08;-8.13247e+07;-1.30111e+08;1.89601e+08;9.61519e+07;-3.50982e+08;-5.25912e+08;0.177097;0.0865516;-0.0339913;0.0753634;-0.0413721;-0.0175583;0.0711123;-0.00385825;-0.0744819;0.0348728;-0.0818628;-0.0175583;0.0711123;-0.00385825;0.0455211;-0.00339467;0.0437096;0.0122519;-0.0751372;-0.0748926;-0.00476971;-0.00373435;-0.0918557;0.0028142;0.0249828;-0.0883483;-0.121472;-0.140966;-3.921e+07;-4.53114e+08;-2.88418e+08;-8.13246e+07;-1.30111e+08;1.89601e+08;9.61519e+07;8.03638e+07;-2.31387e+07;4.74494e+07;-3.50982e+08;1.9164e+08;1.60924e+08;-2.46101e+08;-5.25912e+08;3.0253e+07;-4.49914e+08;-2.70639e+08
142;0.0798393;0.105795;-0.463551;1.09175e-08;-5.69541e-09;7.67224e-09;0.00103013;-0.000648659;0.000875674;39.2345;-3.11895e+08;0.626212;4.94683e+08;1.89534e+09;0;0;1e+30;-0.120932;428.496;1.33547e+09;109696;2.12677;3537.29;0.00532067;5.03492e-05;-1.30311e+08;-4.33281e+08;-3.72093e+08;-9.75124e+07;-1.28471e+08;1.72891e+08;8.97465e+06;-4.06358e+08;-5.38302e+08;0.157667;0.0749936;-0.0257921;0.0245461;0.00124605;0.0440925;0.106015;0.0339146;-0.0661027;-0.0157645;-0.0390645;0.0440925;0.106015;0.0339146;0.0345412;0.00919902;0.025976;0.020826;-0.0737434;-0.0708906;0.0119157;0.0164507;-0.0817295;-0.00574878;0.0522266;-0.0626022;-0.120932;-0.140119;-1.30311e+08;-4.33281e+08;-3.72093e+08;-9.75123e+07;-1.28471e+08;1.72891e+08;8.97465e+06;7.33961e+06;-2.86634e+06;4.29634e+06;-4.06358e+08;2.29156e+08;2.4813e+08;-2.25934e+08;-5.38302e+08;6.17646e+07;-3.90088e+08;-3.65766e+08
143;0.0804677;0.124;-0.445743;1.08844e-08;-7.01876e-09;6.44072e-09;0.00102479;-0.00077914;0.000746938;39.3113;-2.72483e+08;0.637848;4.16764e+08;1.89361e+09;0;0;1e+30;-0.120129;428.495;1.33547e+09;109706;2.12684;3536.43;0.00534144;9.78645e-05;-1.20764e+08;-3.44087e+08;-3.52597e+08;-1.13578e+08;-1.12929e+08;1.22321e+08;-1.69341e+06;-3.54006e+08;-4.61749e+08;0.132834;0.0954791;-0.0323989;0.0273955;0.00500338;0.00729842;0.153452;0.00987038;-0.0724418;-0.0126473;-0.0350395;0.00729842;0.153452;0.00987038;0.053979;0.00255427;0.0407715;0.0352831;-0.0726625;-0.0725016;0.00482212;-0.000323579;-0.101445;0.00474171;0.0661408;-0.0767726;-0.120129;-0.139551;-1.20764e+08;-3.44087e+08;-3.52598e+08;-1.13578e+08;-1.12929e+08;1.22321e+08;-1.69342e+06;-1.37843e+06;688849;-702191;-3.54006e+08;-2.05078e+08;-2.19802e+08;1.86951e+08;-4.61749e+08;1.96889e+07;-3.09412e+08;-3.42183e+08
144;0.0796539;0.13846;-0.427051;1.09258e-08;-8.05303e-09;5.12755e-09;0.00103117;-0.000881622;0.000611336;39.3355;-3.31354e+08;0.620553;4.6528e+08;1.89743e+09;0;0;1e+30;-0.121213;428.496;1.33547e+09;109701;2.12679;3532.89;0.00534787;3.92622e-05;-1.6651e+08;-3.83922e+08;-4.43629e+08;-1.51052e+08;-1.23084e+08;1.13684e+08;-2.83986e+07;-4.25165e+08;-5.40498e+08;0.148299;0.0890064;-0.023538;0.00451942;0.0190185;-0.0418818;0.141713;-0.0075775;-0.0639421;-0.0358848;-0.0213856;-0.0418818;0.141713;-0.0075775;0.0452189;-0.00696856;0.0304024;0.0327396;-0.0621653;-0.0580995;0.0086144;-0.0203658;-0.104266;-0.0334269;-0.075818;0.0632905;-0.121213;-0.140284;-1.6651e+08;-3.83922e+08;-4.43629e+08;-1.51052e+08;-1.23084e+08;1.13684e+08;-2.83986e+07;-2.29307e+07;1.32788e+07;-1.02143e+07;-4.25165e+08;-2.50706e+08;-2.64424e+08;2.19069e+08;-5.40498e+08;-9.31505e+06;-3.39508e+08;-4.20458e+08
145;0.079704;0.15196;-0.405773;1.08996e-08;-9.04222e-09;3.645e-09;0.00102958;-0.000977462;0.00045855;39.3463;-3.24361e+08;0.647669;4.64914e+08;1.89934e+09;0;0;1e+30;-0.121334;428.496;1.33547e+09;109702;2.12681;3530.07;0.00535067;6.40148e-05;-1.66337e+08;-3.27958e+08;-4.78788e+08;-1.7898e+08;-9.7839e+07;7.7629e+07;-2.00173e+07;-4.25743e+08;-5.27323e+08;0.148182;0.0940432;-0.0391019;-0.0149369;0.0540388;-0.0389202;0.125191;0.000605057;-0.0795465;-0.0553815;0.0135941;-0.0389202;0.125191;0.000605057;0.0512945;-0.00382588;0.0264046;0.0438097;-0.0683969;-0.055764;0.0315783;-0.0239024;-0.104232;-0.0598513;-0.0752967;0.0401553;-0.121334;-0.140447;-1.66337e+08;-3.27958e+08;-4.78788e+08;-1.7898e+08;-9.7839e+07;7.7629e+07;-2.00173e+07;-1.60121e+07;1.09063e+07;-5.03535e+06;-4.25743e+08;-2.54779e+08;-2.94992e+08;1.71244e+08;-5.27323e+08;-2.36523e+07;-2.49045e+08;-4.64205e+08
146;0.0795312;0.16051;-0.385034;1.08662e-08;-9.66838e-09;2.18686e-09;0.00103017;-0.00103739;0.000309914;39.3551;-3.63639e+08;0.663878;5.30303e+08;1.90335e+09;0;0;1e+30;-0.122924;428.496;1.33547e+09;109700;2.12679;3526.69;0.00535292;2.94447e-05;-1.87226e+08;-3.361e+08;-5.6759e+08;-2.15396e+08;-8.1354e+07;6.31545e+07;-1.60661e+07;-4.81431e+08;-5.93419e+08;0.169024;0.10056;-0.037993;-0.0333001;0.071293;-0.0193498;0.120521;0.0129409;-0.0789678;-0.0742749;0.0303182;-0.0193498;0.120521;0.0129409;0.0578361;0.000795743;0.0239515;0.0526375;-0.074206;-0.0684884;0.0263747;-0.0109658;-0.106555;-0.0409889;-0.0892881;0.0412481;-0.122924;-0.141804;-1.87226e+08;-3.361e+08;-5.6759e+08;-2.15396e+08;-8.1354e+07;6.31545e+07;-1.60661e+07;-1.27753e+07;9.31968e+06;-2.83762e+06;-4.81431e+08;-2.91758e+08;-3.61209e+08;1.27206e+08;-5.93419e+08;-1.23173e+07;-1.88198e+08;-5.62651e+08
147;0.0805881;0.167797;-0.361605;1.0739e-08;-1.02252e-08;5.37271e-10;0.00102104;-0.00108861;0.000141932;39.3665;-2.98347e+08;0.661037;4.35665e+08;1.9018e+09;0;0;1e+30;-0.120887;428.496;1.33548e+09;109701;2.12683;3522.87;0.00535587;5.39865e-05;-1.80778e+08;-2.33253e+08;-4.8101e+08;-1.92203e+08;-2.36141e+07;7.4493e+06;-1.2076e+07;-3.99002e+08;-4.83963e+08;0.13886;0.103453;-0.0524307;-0.0432005;0.0956312;-0.00639535;0.0666405;0.0102218;-0.0927263;-0.0834962;0.0553355;-0.00639535;0.0666405;0.0102218;0.0630357;0.00173026;0.0139359;0.0614516;-0.0876203;0.0552818;-0.0666156;0.0135504;-0.0963024;-0.074669;-0.0588238;0.0154424;-0.120887;-0.140156;-1.80778e+08;-2.33253e+08;-4.81011e+08;-1.92203e+08;-2.36141e+07;7.44929e+06;-1.2076e+07;-9.07707e+06;7.94609e+06;-544334;-3.99002e+08;-2.6178e+08;-2.94852e+08;6.11228e+07;-4.83963e+08;-3.26625e+07;-7.00391e+07;-4.77753e+08
148;0.0797033;0.168167;-0.336984;1.07119e-08;-1.02793e-08;-1.21773e-09;0.00102678;-0.00109011;-3.41099e-05;39.3909;-2.88612e+08;0.640883;4.3502e+08;1.90014e+09;0;0;1e+30;-0.11936;428.496;1.33548e+09;109701;2.12684;3522.05;0.00536238;8.24741e-05;-1.85248e+08;-2.14999e+08;-4.6559e+08;-1.96481e+08;1.58049e+07;-2.2673e+07;-1.4656e+06;-3.96959e+08;-4.67412e+08;0.138656;0.0984805;-0.0332208;-0.0617265;0.0949472;-0.00890124;0.0319063;-0.011853;-0.0730074;-0.101513;0.0551606;-0.00890124;0.0319063;-0.011853;0.0570781;-0.00278177;0.00578331;0.0567161;-0.0728325;-0.072171;0.00873502;-0.0044305;-0.103605;-0.0129855;-0.10232;0.00979664;-0.11936;-0.138686;-1.85248e+08;-2.14999e+08;-4.6559e+08;-1.96481e+08;1.58049e+07;-2.2673e+07;-1.46561e+06;-1.07345e+06;994120;86292.4;-3.96959e+08;-2.68396e+08;-2.91681e+08;2.14969e+07;-4.67412e+08;-3.73908e+07;67949.8;-4.65914e+08
149;0.0801952;0.16698;-0.313178;1.05781e-08;-1.02318e-08;-2.91265e-09;0.00102112;-0.00108131;-0.000203382;39.4256;-3.13117e+08;0.64708;4.37016e+08;1.89998e+09;0;0;1e+30;-0.118835;428.496;1.33548e+09;109700;2.12684;3519.25;0.00537169;7.62428e-05;-2.25321e+08;-2.26889e+08;-4.87141e+08;-1.97379e+08;3.56211e+07;-2.68325e+07;-2.45106e+07;-4.22911e+08;-4.91929e+08;0.139293;0.086695;-0.0407289;-0.0433276;0.0840564;-0.0109311;-0.0349962;0.000808071;-0.0803406;-0.0829393;0.0444447;-0.0109311;-0.0349962;0.0008080
